experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_ws,block_cswl,condition_cswl,target_audio_ws,distractor_audio_ws,distractor_audio_type_ws,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,freq_pair,key_pressed,is_correct,rt,chance_level,sona_gift_card,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,10,6,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,9.702997624,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,11,4,NA,NA,audio/pp1.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,5.634725299,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,12,4,NA,NA,audio/pp3.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.184888893,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,13,4,NA,NA,audio/pp2.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,6.884594548,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,14,2,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,8.819564212,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,15,2,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.984334475,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,16,2,NA,NA,audio/pp3.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.967220877,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,17,1,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,1.267401428,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,18,1,NA,NA,audio/pp3.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,2.667109939,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,19,1,NA,NA,audio/pp2.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.934094572,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,20,3,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,4.201934216,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,21,3,NA,NA,audio/pp3.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.984820885,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,test ws,22,3,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,6.651226646,0.5,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2.067467295,NA,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,163,11,puzzle concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6.834291725,NA,NA,51,19,female,undergraduate,philosophy,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,warm up ws,NA,NA,NA,NA,audio/pato.wav,audio/tibo.wav,NA,NA,NA,NA,NA,NA,NA,1,1,2.700974783,NA,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,warm up ws,NA,NA,NA,NA,audio/cabo.wav,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,1.201332674,NA,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,warm up ws,NA,NA,NA,NA,audio/tela.wav,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,1.167505315,NA,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,warm up ws,NA,NA,NA,NA,audio/bola.wav,audio/fabu.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.533890726,NA,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,5,6,NA,NA,audio/pp3.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,0.917264341,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,6,6,NA,NA,audio/pp2.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.267231408,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,7,6,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.584080203,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,8,2,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,2.533737217,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,9,2,NA,NA,audio/pp3.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.317223643,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,10,2,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.617309591,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,11,4,NA,NA,audio/pp3.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.43471084,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,12,4,NA,NA,audio/pp1.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,4.068046524,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,13,4,NA,NA,audio/pp2.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.401245388,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,14,3,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,5.084618378,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,15,3,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.217427935,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,16,3,NA,NA,audio/pp3.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.317349485,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,17,1,NA,NA,audio/pp2.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.350836804,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,18,1,NA,NA,audio/pp3.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,3.351047433,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,19,1,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.917355376,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,20,5,NA,NA,audio/pp3.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.467849193,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,21,5,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.117240868,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,test ws,22,5,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.367260503,0.5,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4.634843554,NA,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,164,12,puzzle concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3.601112138,NA,NA,52,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,warm up ws,NA,NA,NA,NA,audio/cabo.wav,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,1.534818029,NA,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,warm up ws,NA,NA,NA,NA,audio/tela.wav,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,2.917928358,NA,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,warm up ws,NA,NA,NA,NA,audio/bola.wav,audio/fabu.wav,NA,NA,NA,NA,NA,NA,NA,1,1,1.567486483,NA,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,warm up ws,NA,NA,NA,NA,audio/pato.wav,audio/tibo.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.76707656,NA,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,5,1,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.451108211,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,6,1,NA,NA,audio/pp2.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.234085469,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,7,1,NA,NA,audio/pp3.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,1.850462848,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,8,2,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,2.617747806,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,9,2,NA,NA,audio/pp3.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.316944738,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,10,2,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.766939116,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,11,3,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.517074775,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,12,3,NA,NA,audio/pp3.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,2.167342434,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,13,3,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.766495099,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,14,6,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.717443554,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,15,6,NA,NA,audio/pp3.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,3.018591125,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,16,6,NA,NA,audio/pp2.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,1.834053875,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,17,4,NA,NA,audio/pp2.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.583869574,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,18,4,NA,NA,audio/pp3.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.767173842,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,19,4,NA,NA,audio/pp1.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,3.050355927,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,20,5,NA,NA,audio/pp2.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,2.083822718,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,21,5,NA,NA,audio/pp3.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.117361802,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,test ws,22,5,NA,NA,audio/pp1.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.733976584,0.5,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2.783924195,NA,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,165,14,puzzle concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5.001278053,NA,NA,54,20,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,English,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,warm up ws,NA,NA,NA,NA,audio/tela.wav,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,3.468159782,NA,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,warm up ws,NA,NA,NA,NA,audio/bola.wav,audio/fabu.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.667445518,NA,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,warm up ws,NA,NA,NA,NA,audio/cabo.wav,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,0.567261574,NA,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,warm up ws,NA,NA,NA,NA,audio/pato.wav,audio/tibo.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.517380901,NA,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,test ws,5,6,NA,NA,audio/pp2.wav,audio/p6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.350666783,0.5,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,test ws,6,6,NA,NA,audio/pp3.wav,audio/p5.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.650690702,0.5,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_conflict,mbrola,lab,166,13,test ws,7,6,NA,NA,audio/pp1.wav,audio/p4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.100784146,0.5,NA,53,18,female,undergraduate,environmental management,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,8,French,1,15,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
